ParticipantID,X,Z,Frame,TimeStamp,Lapsed Time,targetName
Anisha,0,-4.1,96,16,1.093939,Automobile shop
Anisha,0,-4.1,97,16,1.100363,Automobile shop
Anisha,0,-4.1,98,16,1.107594,Automobile shop
Anisha,0,-4.1,99,16,1.114539,Automobile shop
Anisha,0,-4.1,100,16,1.121599,Automobile shop
Anisha,0,-4.1,101,16,1.128443,Automobile shop
Anisha,0,-4.1,102,16,1.135413,Automobile shop
Anisha,0,-4.1,103,16,1.14233,Automobile shop
Anisha,0,-4.1,104,16,1.148981,Automobile shop
Anisha,0,-4.1,105,16,1.155969,Automobile shop
Anisha,0,-4.1,106,16,1.163231,Automobile shop
Anisha,0,-4.1,107,16,1.169886,Automobile shop
Anisha,0,-4.1,108,16,1.177005,Automobile shop
Anisha,0,-4.1,109,16,1.183882,Automobile shop
Anisha,0,-4.1,110,16,1.191704,Automobile shop
Anisha,0,-4.1,111,16,1.197645,Automobile shop
Anisha,0,-4.1,112,16,1.204612,Automobile shop
Anisha,0,-4.1,113,16,1.211614,Automobile shop
Anisha,0,-4.1,114,16,1.218567,Automobile shop
Anisha,0,-4.1,115,16,1.225361,Automobile shop
Anisha,0,-4.1,116,16,1.232395,Automobile shop
Anisha,0,-4.1,117,16,1.239257,Automobile shop
Anisha,0,-4.1,118,16,1.246346,Automobile shop
Anisha,0,-4.1,119,16,1.253153,Automobile shop
Anisha,0,-4.1,120,16,1.260185,Automobile shop
Anisha,0,-4.1,121,16,1.267065,Automobile shop
Anisha,0,-4.1,122,16,1.274243,Automobile shop
Anisha,0,-4.1,123,16,1.281042,Automobile shop
Anisha,0,-4.1,124,16,1.288195,Automobile shop
Anisha,0,-4.1,125,16,1.294937,Automobile shop
Anisha,0,-4.1,126,16,1.301757,Automobile shop
Anisha,0,-4.1,127,16,1.308978,Automobile shop
Anisha,0,-4.1,128,16,1.315685,Automobile shop
Anisha,0,-4.1,129,16,1.322638,Automobile shop
Anisha,0,-4.1,130,16,1.329779,Automobile shop
Anisha,0,-4.1,131,16,1.336687,Automobile shop
Anisha,0,-4.1,132,16,1.343587,Automobile shop
Anisha,0,-4.1,133,16,1.350627,Automobile shop
Anisha,0,-4.1,134,16,1.35758,Automobile shop
Anisha,0,-4.1,135,16,1.364211,Automobile shop
Anisha,0,-4.1,136,16,1.371511,Automobile shop
Anisha,0,-4.1,137,16,1.378482,Automobile shop
Anisha,0,-4.1,138,16,1.38537,Automobile shop
Anisha,0,-4.1,139,16,1.392937,Automobile shop
Anisha,0,-4.1,140,16,1.399194,Automobile shop
Anisha,0,-4.1,141,16,1.406053,Automobile shop
Anisha,0,-4.1,142,16,1.413193,Automobile shop
Anisha,0,-4.1,143,16,1.41982,Automobile shop
Anisha,0,-4.1,144,16,1.427079,Automobile shop
Anisha,0,-4.1,145,16,1.433912,Automobile shop
Anisha,0,-4.1,146,16,1.441157,Automobile shop
Anisha,0,-4.1,147,16,1.447651,Automobile shop
Anisha,0,-4.1,148,16,1.454895,Automobile shop
Anisha,0,-4.1,149,16,1.46154,Automobile shop
Anisha,0,-4.1,150,16,1.468408,Automobile shop
Anisha,0,-4.1,151,16,1.475671,Automobile shop
Anisha,0,-4.1,152,16,1.482525,Automobile shop
Anisha,0,-4.1,153,16,1.489493,Automobile shop
Anisha,0,-4.1,154,16,1.496431,Automobile shop
Anisha,0,-4.1,155,16,1.503407,Automobile shop
Anisha,0,-4.1,156,16,1.51019,Automobile shop
Anisha,0,-4.1,157,16,1.517209,Automobile shop
Anisha,0,-4.1,158,16,1.524263,Automobile shop
Anisha,0,-4.1,159,16,1.53093,Automobile shop
Anisha,0,-4.1,160,16,1.537881,Automobile shop
Anisha,0,-4.1,161,16,1.545017,Automobile shop
Anisha,0,-4.1,162,16,1.551791,Automobile shop
Anisha,0,-4.1,163,16,1.55874,Automobile shop
Anisha,0,-4.1,164,16,1.565778,Automobile shop
Anisha,0,-4.1,165,16,1.572602,Automobile shop
Anisha,0,-4.1,166,16,1.579666,Automobile shop
Anisha,0,-4.1,167,16,1.58652,Automobile shop
Anisha,0,-4.1,168,16,1.594154,Automobile shop
Anisha,0,-4.1,169,16,1.600437,Automobile shop
Anisha,0,-4.1,170,16,1.607714,Automobile shop
Anisha,0,-4.1,171,16,1.614299,Automobile shop
Anisha,0,-4.1,172,16,1.621196,Automobile shop
Anisha,0,-4.1,173,16,1.628196,Automobile shop
Anisha,0,-4.1,174,16,1.635106,Automobile shop
Anisha,0,-4.1,175,16,1.642015,Automobile shop
Anisha,0,-4.1,176,16,1.649194,Automobile shop
Anisha,0,-4.1,177,16,1.65589,Automobile shop
Anisha,0,-4.1,178,16,1.663118,Automobile shop
Anisha,0,-4.1,179,16,1.669877,Automobile shop
Anisha,0,-4.1,180,16,1.676993,Automobile shop
Anisha,0,-4.1,181,16,1.683692,Automobile shop
Anisha,0,-4.1,182,16,1.690669,Automobile shop
Anisha,0,-4.1,183,16,1.69785,Automobile shop
Anisha,0,-4.1,184,16,1.704545,Automobile shop
Anisha,0,-4.1,185,16,1.711517,Automobile shop
Anisha,0,-4.1,186,16,1.718799,Automobile shop
Anisha,0,-4.1,187,16,1.725953,Automobile shop
Anisha,0,-4.1,188,16,1.73236,Automobile shop
Anisha,0,-4.1,189,16,1.739498,Automobile shop
Anisha,0,-4.1,190,16,1.746663,Automobile shop
Anisha,0,-4.1,191,16,1.753507,Automobile shop
Anisha,0,-4.1,192,16,1.760124,Automobile shop
Anisha,0,-4.1,193,16,1.767209,Automobile shop
Anisha,0,-4.1,194,16,1.774267,Automobile shop
Anisha,0,-4.1,195,16,1.780972,Automobile shop
Anisha,0,-4.1,196,16,1.788002,Automobile shop
Anisha,0,-4.1,197,16,1.795967,Automobile shop
Anisha,0,-4.1,198,16,1.802057,Automobile shop
Anisha,0,-4.1,199,16,1.808742,Automobile shop
Anisha,0,-4.1,200,16,1.815998,Automobile shop
Anisha,0,-4.1,201,16,1.822587,Automobile shop
Anisha,0,-4.1,202,16,1.829605,Automobile shop
Anisha,0,-4.1,203,16,1.836513,Automobile shop
