ParticipantID,X,Z,Frame,Total Time,Lapsed Time,Target Name,X Euler Angle,Y Euler Angle,Z Euler Angle
BNC36,0,-4.1,0,0.02,0.02,Bank #1 || Task: None,(0.0, 0.0, 0.0)
BNC36,0,-4.1,1,0.04,0.04,Bank #1 || Task: None,(0.0, 0.0, 0.0)
BNC36,0,-4.1,2,0.06,0.06,Bank #1 || Task: None,(0.0, 0.0, 0.0)
BNC36,0,-4.1,3,0.3933333,0.3933333,Bank #1 || Task: None,(5.4, 359.5, 1.7)
BNC36,0,-4.1,4,0.4786451,0.4786451,Bank #1 || Task: None,(1.1, 2.8, 0.2)
BNC36,0,-4.1,5,0.4924012,0.4924012,Bank #1 || Task: None,(1.5, 2.7, 0.1)
BNC36,0,-4.1,6,0.4974875,0.4974875,Bank #1 || Task: None,(1.6, 2.7, 0.1)
BNC36,0,-4.1,7,0.5031422,0.5031422,Bank #1 || Task: None,(1.7, 2.7, 0.1)
BNC36,0,-4.1,8,0.5104731,0.5104731,Bank #1 || Task: None,(1.8, 2.7, 0.0)
BNC36,0,-4.1,9,0.5170716,0.5170716,Bank #1 || Task: None,(1.9, 2.7, 0.0)
BNC36,0,-4.1,10,0.5242906,0.5242906,Bank #1 || Task: None,(2.0, 2.7, 360.0)
BNC36,0,-4.1,11,0.5318305,0.5318305,Bank #1 || Task: None,(2.1, 2.7, 359.9)
BNC36,0,-4.1,12,0.5387291,0.5387291,Bank #1 || Task: None,(2.2, 2.8, 359.9)
BNC36,0,-4.1,13,0.5447493,0.5447493,Bank #1 || Task: None,(2.3, 2.8, 359.9)
BNC36,0,-4.1,14,0.551815,0.551815,Bank #1 || Task: None,(2.5, 2.8, 359.9)
BNC36,0,-4.1,15,0.55896,0.55896,Bank #1 || Task: None,(2.6, 2.8, 359.8)
BNC36,0,-4.1,16,0.5655538,0.5655538,Bank #1 || Task: None,(2.8, 2.9, 359.8)
BNC36,0,-4.1,17,0.5731707,0.5731707,Bank #1 || Task: None,(2.9, 2.9, 359.8)
BNC36,0,-4.1,18,0.5805638,0.5805638,Bank #1 || Task: None,(3.0, 2.9, 359.8)
BNC36,0,-4.1,19,0.5879596,0.5879596,Bank #1 || Task: None,(3.2, 2.9, 359.8)
BNC36,0,-4.1,20,0.5934408,0.5934408,Bank #1 || Task: None,(3.4, 3.0, 359.8)
BNC36,0,-4.1,21,0.600419,0.600419,Bank #1 || Task: None,(3.5, 3.0, 359.8)
BNC36,0,-4.1,22,0.6075454,0.6075454,Bank #1 || Task: None,(3.7, 3.0, 359.9)
BNC36,0,-4.1,23,0.6146225,0.6146225,Bank #1 || Task: None,(3.8, 3.0, 359.9)
