ParticipantID,X,Z,Frame,Total Time,Lapsed Time,Target Name,X Euler Angle,Y Euler Angle,Z Euler Angle
BNC03_ss_control,0,-4.1,0,0.02,0.02,Bank #1 || Task: None,(0.0, 0.0, 0.0)
BNC03_ss_control,0,-4.1,1,0.04,0.04,Bank #1 || Task: None,(0.0, 0.0, 0.0)
BNC03_ss_control,0,-4.1,2,0.06,0.06,Bank #1 || Task: None,(0.0, 0.0, 0.0)
BNC03_ss_control,0,-4.1,3,0.3933333,0.3933333,Bank #1 || Task: None,(342.5, 358.1, 359.4)
BNC03_ss_control,0,-4.1,4,0.4651671,0.4651671,Bank #1 || Task: None,(342.8, 358.3, 359.8)
BNC03_ss_control,0,-4.1,5,0.4865586,0.4865586,Bank #1 || Task: None,(342.9, 358.3, 359.8)
BNC03_ss_control,0,-4.1,6,0.4964877,0.4964877,Bank #1 || Task: None,(343.0, 358.3, 359.8)
BNC03_ss_control,0,-4.1,7,0.5002941,0.5002941,Bank #1 || Task: None,(343.0, 358.3, 359.8)
BNC03_ss_control,0,-4.1,8,0.5053403,0.5053403,Bank #1 || Task: None,(343.1, 358.3, 359.8)
BNC03_ss_control,0,-4.1,9,0.5123519,0.5123519,Bank #1 || Task: None,(343.1, 358.3, 359.8)
BNC03_ss_control,0,-4.1,10,0.519217,0.519217,Bank #1 || Task: None,(343.1, 358.3, 359.8)
BNC03_ss_control,0,-4.1,11,0.5263131,0.5263131,Bank #1 || Task: None,(343.2, 358.3, 359.8)
BNC03_ss_control,0,-4.1,12,0.5333064,0.5333064,Bank #1 || Task: None,(343.2, 358.3, 359.8)
BNC03_ss_control,0,-4.1,13,0.5402426,0.5402426,Bank #1 || Task: None,(343.2, 358.3, 359.8)
BNC03_ss_control,0,-4.1,14,0.5472704,0.5472704,Bank #1 || Task: None,(343.3, 358.3, 359.9)
BNC03_ss_control,0,-4.1,15,0.5539946,0.5539946,Bank #1 || Task: None,(343.3, 358.3, 359.9)
BNC03_ss_control,0,-4.1,16,0.5608974,0.5608974,Bank #1 || Task: None,(343.4, 358.3, 359.9)
