ParticipantID,X,Z,Frame,TimeStamp,Lapsed Time,targetName
YasmineBassil,0.1265264,-1.819448,259,10,2.398844,Automobile shop
YasmineBassil,0.1265264,-1.819448,260,10,2.40575,Automobile shop
YasmineBassil,0.1265264,-1.819448,261,10,2.412776,Automobile shop
YasmineBassil,0.1265264,-1.819448,262,10,2.419646,Automobile shop
YasmineBassil,0.1265264,-1.819448,263,10,2.426457,Automobile shop
YasmineBassil,0.1265264,-1.819448,264,10,2.433558,Automobile shop
YasmineBassil,0.1265264,-1.819448,265,10,2.440485,Automobile shop
YasmineBassil,0.1265264,-1.819448,266,10,2.447474,Automobile shop
YasmineBassil,0.1265264,-1.819448,267,10,2.454459,Automobile shop
YasmineBassil,0.1265264,-1.819448,268,10,2.461779,Automobile shop
YasmineBassil,0.1265264,-1.819448,269,10,2.46993,Automobile shop
YasmineBassil,0.1265264,-1.819448,270,10,2.476707,Automobile shop
YasmineBassil,0.1265264,-1.819448,271,10,2.483054,Automobile shop
YasmineBassil,0.1265264,-1.819448,272,10,2.489717,Automobile shop
YasmineBassil,0.1265264,-1.819448,273,10,2.496994,Automobile shop
YasmineBassil,0.1265264,-1.819448,274,10,2.503808,Automobile shop
YasmineBassil,0.1265264,-1.819448,275,10,2.519416,Automobile shop
YasmineBassil,0.1265264,-1.819448,276,10,2.5246,Automobile shop
YasmineBassil,0.1265264,-1.819448,277,10,2.531563,Automobile shop
YasmineBassil,0.1265264,-1.819448,278,10,2.538669,Automobile shop
YasmineBassil,0.1265264,-1.819448,279,10,2.545493,Automobile shop
YasmineBassil,0.1265264,-1.819448,280,10,2.552419,Automobile shop
YasmineBassil,0.1265264,-1.819448,281,10,2.559308,Automobile shop
YasmineBassil,0.1265264,-1.819448,282,10,2.566248,Automobile shop
YasmineBassil,0.1265264,-1.819448,283,10,2.57313,Automobile shop
YasmineBassil,0.1265264,-1.819448,284,10,2.580141,Automobile shop
YasmineBassil,0.1265264,-1.819448,285,10,2.586976,Automobile shop
YasmineBassil,0.1265264,-1.819448,286,10,2.593978,Automobile shop
YasmineBassil,0.1265264,-1.819448,287,10,2.60102,Automobile shop
YasmineBassil,0.1265264,-1.819448,288,10,2.607777,Automobile shop
YasmineBassil,0.1265264,-1.819448,289,10,2.614799,Automobile shop
YasmineBassil,0.1265264,-1.819448,290,10,2.621624,Automobile shop
YasmineBassil,0.1265264,-1.819448,291,10,2.628863,Automobile shop
YasmineBassil,0.1265264,-1.819448,292,10,2.635697,Automobile shop
YasmineBassil,0.1265264,-1.819448,293,10,2.642613,Automobile shop
YasmineBassil,0.1265264,-1.819448,294,10,2.649481,Automobile shop
YasmineBassil,0.1265264,-1.819448,295,10,2.656433,Automobile shop
