ParticipantID,X,Z,Frame,TimeStamp,Lapsed Time,targetName
Anisha,0,-4.1,105,16,1.14871,Automobile shop
Anisha,0,-4.1,106,16,1.155888,Automobile shop
Anisha,0,-4.1,107,16,1.162558,Automobile shop
Anisha,0,-4.1,108,16,1.170122,Automobile shop
Anisha,0,-4.1,109,16,1.176825,Automobile shop
Anisha,0,-4.1,110,16,1.183417,Automobile shop
Anisha,0,-4.1,111,16,1.190977,Automobile shop
Anisha,0,-4.1,112,16,1.197296,Automobile shop
Anisha,0,-4.1,113,16,1.204333,Automobile shop
Anisha,0,-4.1,114,16,1.211237,Automobile shop
Anisha,0,-4.1,115,16,1.218391,Automobile shop
Anisha,0,-4.1,116,16,1.225168,Automobile shop
Anisha,0,-4.1,117,16,1.232013,Automobile shop
Anisha,0,-4.1,118,16,1.238941,Automobile shop
Anisha,0,-4.1,119,16,1.245791,Automobile shop
Anisha,0,-4.1,120,16,1.252797,Automobile shop
Anisha,0,-4.1,121,16,1.259902,Automobile shop
Anisha,0,-4.1,122,16,1.266743,Automobile shop
Anisha,0,-4.1,123,16,1.273691,Automobile shop
Anisha,0,-4.1,124,16,1.280526,Automobile shop
Anisha,0,-4.1,125,16,1.287565,Automobile shop
Anisha,0,-4.1,126,16,1.294544,Automobile shop
Anisha,0,-4.1,127,16,1.301347,Automobile shop
Anisha,0,-4.1,128,16,1.308421,Automobile shop
Anisha,0,-4.1,129,16,1.315297,Automobile shop
Anisha,0,-4.1,130,16,1.322314,Automobile shop
Anisha,0,-4.1,131,16,1.329151,Automobile shop
Anisha,0,-4.1,132,16,1.336174,Automobile shop
Anisha,0,-4.1,133,16,1.34339,Automobile shop
Anisha,0,-4.1,134,16,1.350044,Automobile shop
Anisha,0,-4.1,135,16,1.35694,Automobile shop
Anisha,0,-4.1,136,16,1.363991,Automobile shop
Anisha,0,-4.1,137,16,1.370884,Automobile shop
Anisha,0,-4.1,138,16,1.377856,Automobile shop
Anisha,0,-4.1,139,16,1.3847,Automobile shop
Anisha,0,-4.1,140,16,1.392653,Automobile shop
Anisha,0,-4.1,141,16,1.398576,Automobile shop
Anisha,0,-4.1,142,16,1.405623,Automobile shop
Anisha,0,-4.1,143,16,1.41245,Automobile shop
Anisha,0,-4.1,144,16,1.419394,Automobile shop
Anisha,0,-4.1,145,16,1.426321,Automobile shop
Anisha,0,-4.1,146,16,1.433425,Automobile shop
Anisha,0,-4.1,147,16,1.440245,Automobile shop
Anisha,0,-4.1,148,16,1.447231,Automobile shop
Anisha,0,-4.1,149,16,1.454319,Automobile shop
Anisha,0,-4.1,150,16,1.461141,Automobile shop
Anisha,0,-4.1,151,16,1.468452,Automobile shop
Anisha,0,-4.1,152,16,1.475165,Automobile shop
Anisha,0,-4.1,153,16,1.482056,Automobile shop
Anisha,0,-4.1,154,16,1.48899,Automobile shop
Anisha,0,-4.1,155,16,1.495816,Automobile shop
Anisha,0,-4.1,156,16,1.502803,Automobile shop
Anisha,0,-4.1,157,16,1.509705,Automobile shop
Anisha,0,-4.1,158,16,1.516646,Automobile shop
Anisha,0,-4.1,159,16,1.523593,Automobile shop
Anisha,0,-4.1,160,16,1.530551,Automobile shop
Anisha,0,-4.1,161,16,1.537651,Automobile shop
Anisha,0,-4.1,162,16,1.544371,Automobile shop
Anisha,0,-4.1,163,16,1.55136,Automobile shop
Anisha,0,-4.1,164,16,1.558274,Automobile shop
Anisha,0,-4.1,165,16,1.565228,Automobile shop
Anisha,0,-4.1,166,16,1.572344,Automobile shop
Anisha,0,-4.1,167,16,1.579195,Automobile shop
Anisha,0,-4.1,168,16,1.586102,Automobile shop
Anisha,0,-4.1,169,16,1.593747,Automobile shop
Anisha,0,-4.1,170,16,1.600256,Automobile shop
Anisha,0,-4.1,171,16,1.607055,Automobile shop
Anisha,0,-4.1,172,16,1.613873,Automobile shop
Anisha,0,-4.1,173,16,1.62088,Automobile shop
Anisha,0,-4.1,174,16,1.627757,Automobile shop
Anisha,0,-4.1,175,16,1.635026,Automobile shop
Anisha,0,-4.1,176,16,1.641926,Automobile shop
Anisha,0,-4.1,177,16,1.64856,Automobile shop
Anisha,0,-4.1,178,16,1.655651,Automobile shop
Anisha,0,-4.1,179,16,1.66243,Automobile shop
Anisha,0,-4.1,180,16,1.669546,Automobile shop
Anisha,0,-4.1,181,16,1.676314,Automobile shop
Anisha,0,-4.1,182,16,1.683269,Automobile shop
Anisha,0,-4.1,183,16,1.690291,Automobile shop
Anisha,0,-4.1,184,16,1.697245,Automobile shop
Anisha,0,-4.1,185,16,1.704294,Automobile shop
Anisha,0,-4.1,186,16,1.711183,Automobile shop
Anisha,0,-4.1,187,16,1.718236,Automobile shop
Anisha,0,-4.1,188,16,1.725267,Automobile shop
Anisha,0,-4.1,189,16,1.731922,Automobile shop
Anisha,0,-4.1,190,16,1.739184,Automobile shop
Anisha,0,-4.1,191,16,1.745914,Automobile shop
Anisha,0,-4.1,192,16,1.75285,Automobile shop
Anisha,0,-4.1,193,16,1.759856,Automobile shop
Anisha,0,-4.1,194,16,1.766757,Automobile shop
Anisha,0,-4.1,195,16,1.773725,Automobile shop
Anisha,0,-4.1,196,16,1.780667,Automobile shop
Anisha,0,-4.1,197,16,1.787707,Automobile shop
Anisha,0,-4.1,198,16,1.795421,Automobile shop
Anisha,0,-4.1,199,16,1.8016,Automobile shop
Anisha,0,-4.1,200,16,1.808413,Automobile shop
Anisha,0,-4.1,201,16,1.815379,Automobile shop
Anisha,0,-4.1,202,16,1.822716,Automobile shop
Anisha,0,-4.1,203,16,1.82924,Automobile shop
Anisha,0,-4.1,204,16,1.836552,Automobile shop
Anisha,0,-4.1,205,16,1.843177,Automobile shop
Anisha,0,-4.1,206,16,1.850212,Automobile shop
Anisha,0,-4.1,207,16,1.857099,Automobile shop
Anisha,0,-4.1,208,16,1.864133,Automobile shop
Anisha,0,-4.1,209,16,1.871004,Automobile shop
Anisha,0,-4.1,210,16,1.877955,Automobile shop
Anisha,0,-4.1,211,16,1.884807,Automobile shop
Anisha,0,-4.1,212,16,1.891783,Automobile shop
Anisha,0,-4.1,213,16,1.898767,Automobile shop
Anisha,0,-4.1,214,16,1.90572,Automobile shop
Anisha,0,-4.1,215,16,1.912631,Automobile shop
Anisha,0,-4.1,216,16,1.919616,Automobile shop
Anisha,0,-4.1,217,16,1.926415,Automobile shop
Anisha,0,-4.1,218,16,1.933447,Automobile shop
Anisha,0,-4.1,219,16,1.940323,Automobile shop
Anisha,0,-4.1,220,16,1.947349,Automobile shop
Anisha,0,-4.1,221,16,1.954397,Automobile shop
Anisha,0,-4.1,222,16,1.961249,Automobile shop
Anisha,0,-4.1,223,16,1.968207,Automobile shop
Anisha,0,-4.1,224,16,1.975078,Automobile shop
Anisha,0,-4.1,225,16,1.981964,Automobile shop
Anisha,0,-4.1,226,16,1.989088,Automobile shop
Anisha,0,-4.1,227,16,1.99653,Automobile shop
Anisha,0,-4.1,228,16,2.002922,Automobile shop
Anisha,0,-4.1,229,16,2.009725,Automobile shop
Anisha,0,-4.1,230,16,2.016826,Automobile shop
Anisha,0,-4.1,231,16,2.023975,Automobile shop
Anisha,0,-4.1,232,16,2.030864,Automobile shop
Anisha,0,-4.1,233,16,2.037857,Automobile shop
Anisha,0,-4.1,234,16,2.044721,Automobile shop
Anisha,0,-4.1,235,16,2.051668,Automobile shop
Anisha,0,-4.1,236,16,2.058472,Automobile shop
Anisha,0,-4.1,237,16,2.065398,Automobile shop
Anisha,0,-4.1,238,16,2.072668,Automobile shop
Anisha,0,-4.1,239,16,2.079136,Automobile shop
Anisha,0,-4.1,240,16,2.086286,Automobile shop
Anisha,0,-4.1,241,16,2.093196,Automobile shop
Anisha,0,-4.1,242,16,2.100116,Automobile shop
Anisha,0,-4.1,243,16,2.107347,Automobile shop
Anisha,0,-4.1,244,16,2.114047,Automobile shop
Anisha,0,-4.1,245,16,2.120996,Automobile shop
Anisha,0,-4.1,246,16,2.127755,Automobile shop
Anisha,0,-4.1,247,16,2.134718,Automobile shop
Anisha,0,-4.1,248,16,2.141854,Automobile shop
Anisha,0,-4.1,249,16,2.148642,Automobile shop
Anisha,0,-4.1,250,16,2.155688,Automobile shop
Anisha,0,-4.1,251,16,2.162826,Automobile shop
Anisha,0,-4.1,252,16,2.169514,Automobile shop
Anisha,0,-4.1,253,16,2.17654,Automobile shop
Anisha,0,-4.1,254,16,2.1836,Automobile shop
Anisha,0,-4.1,255,16,2.190389,Automobile shop
Anisha,0,-4.1,256,16,2.197956,Automobile shop
Anisha,0,-4.1,257,16,2.20425,Automobile shop
Anisha,0,-4.1,258,16,2.211187,Automobile shop
Anisha,0,-4.1,259,16,2.218217,Automobile shop
Anisha,0,-4.1,260,16,2.224968,Automobile shop
Anisha,0,-4.1,261,16,2.231962,Automobile shop
Anisha,0,-4.1,262,16,2.23914,Automobile shop
Anisha,0,-4.1,263,16,2.245883,Automobile shop
Anisha,0,-4.1,264,16,2.253107,Automobile shop
Anisha,0,-4.1,265,16,2.260023,Automobile shop
Anisha,0,-4.1,266,16,2.266833,Automobile shop
Anisha,0,-4.1,267,16,2.273712,Automobile shop
Anisha,0,-4.1,268,16,2.280755,Automobile shop
Anisha,0,-4.1,269,16,2.2876,Automobile shop
Anisha,0,-4.1,270,16,2.294584,Automobile shop
Anisha,0,-4.1,271,16,2.301444,Automobile shop
Anisha,0,-4.1,272,16,2.308545,Automobile shop
Anisha,0,-4.1,273,16,2.31529,Automobile shop
Anisha,0,-4.1,274,16,2.322337,Automobile shop
Anisha,0,-4.1,275,16,2.329331,Automobile shop
Anisha,0,-4.1,276,16,2.336333,Automobile shop
Anisha,0,-4.1,277,16,2.342965,Automobile shop
Anisha,0,-4.1,278,16,2.350123,Automobile shop
Anisha,0,-4.1,279,16,2.356907,Automobile shop
Anisha,0,-4.1,280,16,2.36413,Automobile shop
Anisha,0,-4.1,281,16,2.371023,Automobile shop
Anisha,0,-4.1,282,16,2.377811,Automobile shop
Anisha,0,-4.1,283,16,2.384852,Automobile shop
Anisha,0,-4.1,284,16,2.391609,Automobile shop
Anisha,0,-4.1,285,16,2.399371,Automobile shop
Anisha,0,-4.1,286,16,2.405947,Automobile shop
Anisha,0,-4.1,287,16,2.412552,Automobile shop
Anisha,0,-4.1,288,16,2.419625,Automobile shop
Anisha,0,-4.1,289,16,2.426444,Automobile shop
Anisha,0,-4.1,290,16,2.433432,Automobile shop
Anisha,0,-4.1,291,16,2.440521,Automobile shop
Anisha,0,-4.1,292,16,2.447403,Automobile shop
Anisha,0,-4.1,293,16,2.4544,Automobile shop
Anisha,0,-4.1,294,16,2.461294,Automobile shop
Anisha,0,-4.1,295,16,2.468206,Automobile shop
Anisha,0,-4.1,296,16,2.475303,Automobile shop
Anisha,0,-4.1,297,16,2.48209,Automobile shop
Anisha,0,-4.1,298,16,2.48899,Automobile shop
Anisha,0,-4.1,299,16,2.495954,Automobile shop
Anisha,0,-4.1,300,16,2.502982,Automobile shop
Anisha,0,-4.1,301,16,2.509681,Automobile shop
Anisha,0,-4.1,302,16,2.516839,Automobile shop
Anisha,0,-4.1,303,16,2.523932,Automobile shop
Anisha,0,-4.1,304,16,2.530591,Automobile shop
Anisha,0,-4.1,305,16,2.537786,Automobile shop
Anisha,0,-4.1,306,16,2.544507,Automobile shop
Anisha,0,-4.1,307,16,2.551514,Automobile shop
Anisha,0,-4.1,308,16,2.558589,Automobile shop
Anisha,0,-4.1,309,16,2.565272,Automobile shop
Anisha,0,-4.1,310,16,2.57231,Automobile shop
Anisha,0,-4.1,311,16,2.579144,Automobile shop
Anisha,0,-4.1,312,16,2.586216,Automobile shop
Anisha,0,-4.1,313,16,2.593304,Automobile shop
Anisha,0,-4.1,314,16,2.600648,Automobile shop
Anisha,0,-4.1,315,16,2.607231,Automobile shop
Anisha,0,-4.1,316,16,2.613912,Automobile shop
Anisha,0,-4.1,317,16,2.620996,Automobile shop
Anisha,0,-4.1,318,16,2.627922,Automobile shop
Anisha,0,-4.1,319,16,2.634793,Automobile shop
Anisha,0,-4.1,320,16,2.641822,Automobile shop
Anisha,0,-4.1,321,16,2.648596,Automobile shop
Anisha,0,-4.1,322,16,2.65569,Automobile shop
Anisha,0,-4.1,323,16,2.662634,Automobile shop
Anisha,0,-4.1,324,16,2.66947,Automobile shop
Anisha,0,-4.1,325,16,2.676885,Automobile shop
Anisha,0,-4.1,326,16,2.683493,Automobile shop
Anisha,0,-4.1,327,16,2.690253,Automobile shop
Anisha,0,-4.1,328,16,2.69743,Automobile shop
Anisha,0,-4.1,329,16,2.704229,Automobile shop
Anisha,0,-4.1,330,16,2.711207,Automobile shop
Anisha,0,-4.1,331,16,2.718221,Automobile shop
Anisha,0,-4.1,332,16,2.725065,Automobile shop
Anisha,0,-4.1,333,16,2.732104,Automobile shop
Anisha,0,-4.1,334,16,2.738932,Automobile shop
Anisha,0,-4.1,335,16,2.745964,Automobile shop
Anisha,0,-4.1,336,16,2.752884,Automobile shop
Anisha,0,-4.1,337,16,2.759776,Automobile shop
Anisha,0,-4.1,338,16,2.766687,Automobile shop
Anisha,0,-4.1,339,16,2.773736,Automobile shop
Anisha,0,-4.1,340,16,2.780668,Automobile shop
Anisha,0,-4.1,341,16,2.787512,Automobile shop
Anisha,0,-4.1,342,16,2.794632,Automobile shop
Anisha,0,-4.1,343,16,2.802763,Automobile shop
Anisha,0,-4.1,344,16,2.808336,Automobile shop
Anisha,0,-4.1,345,16,2.815172,Automobile shop
Anisha,0,-4.1,346,16,2.82256,Automobile shop
Anisha,0,-4.1,347,16,2.829205,Automobile shop
Anisha,0,-4.1,348,16,2.836312,Automobile shop
Anisha,0,-4.1,349,16,2.84302,Automobile shop
Anisha,0,-4.1,350,16,2.850022,Automobile shop
Anisha,0,-4.1,351,16,2.857148,Automobile shop
Anisha,0,-4.1,352,16,2.86393,Automobile shop
Anisha,0,-4.1,353,16,2.871039,Automobile shop
Anisha,0,-4.1,354,16,2.877733,Automobile shop
Anisha,0,-4.1,355,16,2.884888,Automobile shop
Anisha,0,-4.1,356,16,2.891805,Automobile shop
Anisha,0,-4.1,357,16,2.898898,Automobile shop
Anisha,0,-4.1,358,16,2.905707,Automobile shop
Anisha,0,-4.1,359,16,2.912522,Automobile shop
Anisha,0,-4.1,360,16,2.919673,Automobile shop
Anisha,0,-4.1,361,16,2.926338,Automobile shop
Anisha,0,-4.1,362,16,2.933532,Automobile shop
Anisha,0,-4.1,363,16,2.940363,Automobile shop
Anisha,0,-4.1,364,16,2.947335,Automobile shop
Anisha,0,-4.1,365,16,2.954341,Automobile shop
Anisha,0,-4.1,366,16,2.961181,Automobile shop
Anisha,0,-4.1,367,16,2.96818,Automobile shop
Anisha,0,-4.1,368,16,2.975117,Automobile shop
Anisha,0,-4.1,369,16,2.982198,Automobile shop
Anisha,0,-4.1,370,16,2.988967,Automobile shop
Anisha,0,-4.1,371,16,2.996213,Automobile shop
Anisha,0,-4.1,372,16,3.003595,Automobile shop
Anisha,0,-4.1,373,16,3.00979,Automobile shop
Anisha,0,-4.1,374,16,3.016725,Automobile shop
Anisha,0,-4.1,375,16,3.023604,Automobile shop
Anisha,0,-4.1,376,16,3.030891,Automobile shop
Anisha,0,-4.1,377,16,3.037808,Automobile shop
Anisha,0,-4.1,378,16,3.044482,Automobile shop
Anisha,0,-4.1,379,16,3.051309,Automobile shop
Anisha,0,-4.1,380,16,3.058672,Automobile shop
Anisha,0,-4.1,381,16,3.065505,Automobile shop
Anisha,0,-4.1,382,16,3.072479,Automobile shop
Anisha,0,-4.1,383,16,3.079165,Automobile shop
Anisha,0,-4.1,384,16,3.086128,Automobile shop
Anisha,0,-4.1,385,16,3.093142,Automobile shop
Anisha,0,-4.1,386,16,3.100124,Automobile shop
Anisha,0,-4.1,387,16,3.106996,Automobile shop
Anisha,0,-4.1,388,16,3.11393,Automobile shop
Anisha,0,-4.1,389,16,3.12104,Automobile shop
Anisha,0,-4.1,390,16,3.127762,Automobile shop
Anisha,0,-4.1,391,16,3.134819,Automobile shop
Anisha,0,-4.1,392,16,3.141585,Automobile shop
Anisha,0,-4.1,393,16,3.148566,Automobile shop
Anisha,0,-4.1,394,16,3.155807,Automobile shop
Anisha,0,-4.1,395,16,3.162538,Automobile shop
Anisha,0,-4.1,396,16,3.169584,Automobile shop
Anisha,0,-4.1,397,16,3.176476,Automobile shop
Anisha,0,-4.1,398,16,3.183357,Automobile shop
Anisha,0,-4.1,399,16,3.190731,Automobile shop
Anisha,0,-4.1,400,16,3.197481,Automobile shop
Anisha,0,-4.1,401,16,3.204931,Automobile shop
Anisha,0,-4.1,402,16,3.21105,Automobile shop
Anisha,0,-4.1,403,16,3.218163,Automobile shop
Anisha,0,-4.1,404,16,3.225137,Automobile shop
Anisha,0,-4.1,405,16,3.232006,Automobile shop
Anisha,0,-4.1,406,16,3.239045,Automobile shop
Anisha,0,-4.1,407,16,3.245817,Automobile shop
Anisha,0,-4.1,408,16,3.252955,Automobile shop
Anisha,0,-4.1,409,16,3.259751,Automobile shop
Anisha,0,-4.1,410,16,3.266795,Automobile shop
Anisha,0,-4.1,411,16,3.273903,Automobile shop
Anisha,0,-4.1,412,16,3.280612,Automobile shop
Anisha,0,-4.1,413,16,3.287709,Automobile shop
Anisha,0,-4.1,414,16,3.294607,Automobile shop
Anisha,0,-4.1,415,16,3.301717,Automobile shop
Anisha,0,-4.1,416,16,3.308392,Automobile shop
Anisha,0,-4.1,417,16,3.315174,Automobile shop
Anisha,0,-4.1,418,16,3.322177,Automobile shop
Anisha,0,-4.1,419,16,3.329427,Automobile shop
Anisha,0,-4.1,420,16,3.336156,Automobile shop
Anisha,0,-4.1,421,16,3.343133,Automobile shop
Anisha,0,-4.1,422,16,3.350253,Automobile shop
Anisha,0,-4.1,423,16,3.356975,Automobile shop
Anisha,0,-4.1,424,16,3.364033,Automobile shop
Anisha,0,-4.1,425,16,3.370902,Automobile shop
Anisha,0,-4.1,426,16,3.377822,Automobile shop
Anisha,0,-4.1,427,16,3.38492,Automobile shop
Anisha,0,-4.1,428,16,3.391767,Automobile shop
Anisha,0,-4.1,429,16,3.39866,Automobile shop
Anisha,0,-4.1,430,16,3.406711,Automobile shop
Anisha,0,-4.1,431,16,3.412411,Automobile shop
Anisha,0,-4.1,432,16,3.419594,Automobile shop
Anisha,0,-4.1,433,16,3.426474,Automobile shop
Anisha,0,-4.1,434,16,3.433406,Automobile shop
Anisha,0,-4.1,435,16,3.440426,Automobile shop
Anisha,0,-4.1,436,16,3.447124,Automobile shop
Anisha,0,-4.1,437,16,3.454422,Automobile shop
Anisha,0,-4.1,438,16,3.461119,Automobile shop
Anisha,0,-4.1,439,16,3.46811,Automobile shop
Anisha,0,-4.1,440,16,3.475171,Automobile shop
Anisha,0,-4.1,441,16,3.482334,Automobile shop
Anisha,0,-4.1,442,16,3.488965,Automobile shop
Anisha,0,-4.1,443,16,3.495891,Automobile shop
Anisha,0,-4.1,444,16,3.502878,Automobile shop
Anisha,0,-4.1,445,16,3.509647,Automobile shop
Anisha,0,-4.1,446,16,3.516767,Automobile shop
Anisha,0,-4.1,447,16,3.523778,Automobile shop
Anisha,0,-4.1,448,16,3.530588,Automobile shop
Anisha,0,-4.1,449,16,3.537712,Automobile shop
Anisha,0,-4.1,450,16,3.544353,Automobile shop
Anisha,0,-4.1,451,16,3.551408,Automobile shop
Anisha,0,-4.1,452,16,3.558519,Automobile shop
Anisha,0,-4.1,453,16,3.565242,Automobile shop
Anisha,0,-4.1,454,16,3.572314,Automobile shop
Anisha,0,-4.1,455,16,3.579157,Automobile shop
Anisha,0,-4.1,456,16,3.586174,Automobile shop
Anisha,0,-4.1,457,16,3.593197,Automobile shop
Anisha,0,-4.1,458,16,3.60001,Automobile shop
Anisha,0,-4.1,459,16,3.607808,Automobile shop
Anisha,0,-4.1,460,16,3.614002,Automobile shop
Anisha,0,-4.1,461,16,3.621032,Automobile shop
Anisha,0,-4.1,462,16,3.627811,Automobile shop
Anisha,0,-4.1,463,16,3.635004,Automobile shop
Anisha,0,-4.1,464,16,3.641665,Automobile shop
Anisha,0,-4.1,465,16,3.648573,Automobile shop
Anisha,0,-4.1,466,16,3.655632,Automobile shop
Anisha,0,-4.1,467,16,3.662535,Automobile shop
Anisha,0,-4.1,468,16,3.669519,Automobile shop
Anisha,0,-4.1,469,16,3.676987,Automobile shop
Anisha,0,-4.1,470,16,3.683584,Automobile shop
Anisha,0,-4.1,471,16,3.690323,Automobile shop
Anisha,0,-4.1,472,16,3.69717,Automobile shop
Anisha,0,-4.1,473,16,3.704252,Automobile shop
Anisha,0,-4.1,474,16,3.71101,Automobile shop
Anisha,0,-4.1,475,16,3.718028,Automobile shop
Anisha,0,-4.1,476,16,3.725056,Automobile shop
Anisha,0,-4.1,477,16,3.731866,Automobile shop
Anisha,0,-4.1,478,16,3.738987,Automobile shop
Anisha,0,-4.1,479,16,3.745831,Automobile shop
Anisha,0,-4.1,480,16,3.752728,Automobile shop
Anisha,0,-4.1,481,16,3.759633,Automobile shop
Anisha,0,-4.1,482,16,3.766704,Automobile shop
Anisha,0,-4.1,483,16,3.773499,Automobile shop
Anisha,0,-4.1,484,16,3.780461,Automobile shop
Anisha,0,-4.1,485,16,3.78752,Automobile shop
Anisha,0,-4.1,486,16,3.794403,Automobile shop
Anisha,0,-4.1,487,16,3.801371,Automobile shop
Anisha,0,-4.1,488,16,3.809188,Automobile shop
Anisha,0,-4.1,489,16,3.8152,Automobile shop
Anisha,0,-4.1,490,16,3.822233,Automobile shop
Anisha,0,-4.1,491,16,3.829138,Automobile shop
Anisha,0,-4.1,492,16,3.83615,Automobile shop
Anisha,0,-4.1,493,16,3.843147,Automobile shop
Anisha,0,-4.1,494,16,3.850307,Automobile shop
